epoch,train_loss,train_acc,train_time,val_loss,val_acc
0,1.674096567562213,38.7775,84.17412662506104,1.8435898762715013,42.59
1,1.1576503800888793,58.04,83.62579321861267,1.500415784648702,52.08
2,0.9437516748714752,66.36,83.70998811721802,1.0545814987979358,63.43
3,0.8164887934827957,71.3125,83.73285984992981,0.860628301584268,69.45
4,0.7036821741265611,75.2925,83.71049666404724,0.8199833865407147,71.93
5,0.6220215785617645,78.325,83.70531058311462,0.638676708257651,77.77
6,0.5530098088252278,80.9175,83.78994107246399,0.6322740538965298,78.28
7,0.5128932544788994,82.225,83.75828099250793,0.5772988170008116,79.96
8,0.46263364776254845,83.82,83.69890117645264,0.5345045082931277,82.1
9,0.42423516102492237,85.37,83.79328513145447,0.5673602996747705,80.68
10,0.4034652501915971,86.0525,83.79202175140381,0.5474817617030083,81.75
11,0.37522788274402435,86.91,83.78377223014832,0.5200566973867295,82.85
12,0.35552285387874033,87.6,83.77821660041809,0.4934392296060731,83.34
13,0.34087006695354327,88.2475,83.70503759384155,0.49760587570033493,83.17
14,0.32297793649636897,88.66,83.7107503414154,0.48043038271650484,84.48
15,0.3203449030272877,88.79,83.68262600898743,0.4605253074742571,84.83
16,0.30095419301963844,89.5725,83.65340375900269,0.4464828454995457,84.92
17,0.28677519960715747,90.08,83.7274432182312,0.4654740860945062,85.1
18,0.2785015954805639,90.415,83.77023887634277,0.417731600660312,86.24
19,0.2727383443484672,90.455,83.75569868087769,0.5613203097747851,83.02
20,0.2656462882844785,90.7175,83.81521916389465,0.40004180616970303,87.13
21,0.25639085961987795,91.0625,83.75932598114014,0.5388903783846505,83.28
22,0.25059266738331737,91.2975,83.77806091308594,0.4178426137453393,85.96
23,0.23967025374261716,91.685,83.72899580001831,0.40534426102155374,86.71
24,0.2372912967833467,91.57,83.72388124465942,0.45295643014243886,85.37
25,0.23762163653160437,91.7425,83.78576374053955,0.40452320892599564,86.75
26,0.22923501109638914,91.9825,83.72906756401062,0.45845755821541895,85.67
27,0.2224404915881614,92.31,83.72431206703186,0.4150014612116391,87.22
28,0.22172654691500404,92.17,83.73487424850464,0.442520033332366,86.06
29,0.21464361081393762,92.5725,83.72111487388611,0.3780930185619789,88.12
30,0.20948405701893205,92.6175,83.78133630752563,0.40562866948827914,87.47
31,0.20884808515921569,92.635,83.82872557640076,0.3697866603166242,88.49
32,0.19815020277477302,93.18,83.79422497749329,0.39770632095729247,88.06
33,0.19417818997519465,93.2125,83.78021168708801,0.5480223521590233,84.14
34,0.19515568820146706,93.2275,83.74771428108215,0.41771213389650175,87.46
35,0.18945856066271902,93.5025,83.78203678131104,0.3709298494873168,87.97
36,0.18632144272660675,93.545,83.78103494644165,0.40292048869253716,87.93
37,0.18161538501564686,93.7325,83.80061483383179,0.4472290472705153,86.22
38,0.17653072701570705,93.825,83.77409863471985,0.4403806932364838,86.83
39,0.17682572432790702,93.77,83.76634359359741,0.45751659477813333,86.62
40,0.17184047925824555,94.0575,83.82282567024231,0.36181880741179745,88.5
41,0.16231761122949587,94.39,83.7572660446167,0.3566148049091991,88.94
42,0.16387917307285835,94.32,83.77071380615234,0.4308443507061729,87.21
43,0.16089991557474334,94.48,83.76743912696838,0.5621770378909533,84.06
44,0.15689993479524178,94.5625,83.75031518936157,0.3701727337475064,89.03
45,0.1432159158368461,94.9475,83.72805690765381,0.3854894768210906,88.56
