epoch,train_loss,train_acc,train_time,val_loss,val_acc
0,1.5613956432372997,42.26,86.30105066299438,1.3698404899126366,50.43
1,1.15794706896852,57.955,85.06501841545105,1.1484260030939608,58.95
2,0.9604613533416114,65.77,85.14937782287598,0.9421176155911216,66.64
3,0.8285693027340947,70.5475,85.19094276428223,0.9487994290605376,67.25
4,0.7269903267153536,74.26,85.09848308563232,0.8427340524106086,70.36
5,0.6598991490781497,76.6425,85.21022725105286,0.7686440922036956,73.05
6,0.5983677463600049,79.1525,85.19219183921814,0.6822183939475047,76.47
7,0.5473440701778705,80.98,85.18886828422546,0.6959719152390202,76.24
8,0.506798048655446,82.21,85.22460770606995,0.6127907373482668,78.91
9,0.4766623817693692,83.485,85.11622929573059,0.5671773779241345,80.77
10,0.44474307959452986,84.4325,85.07448935508728,0.5605572397950329,80.7
11,0.41337261517969565,85.695,84.99945902824402,0.5976945244813268,79.35
12,0.39243908750173,86.2675,85.126220703125,0.6048260704626011,79.99
13,0.3621108991840777,87.3425,85.22795557975769,0.5258427926256687,82.62
14,0.34596353407485037,87.85,85.2094452381134,0.5657830894747867,81.55
15,0.32327473882478647,88.6325,85.17081689834595,0.4894347202174271,83.8
16,0.30315506972443945,89.485,85.0062882900238,0.5518194942534724,82.01
17,0.2890007396856436,89.99,84.9918761253357,0.47470652887338327,84.37
18,0.2754072256790944,90.3575,85.12480306625366,0.6003663852999482,81.31
19,0.2592018004328298,91.075,85.13969802856445,0.4768864025798025,84.22
20,0.24299862585699977,91.5475,85.18407487869263,0.48366703828678853,84.18
21,0.22859378354237103,92.0675,85.18010187149048,0.49178485213955747,84.46
22,0.22134727468124973,92.2625,85.14020133018494,0.49503564872319183,83.81
23,0.2053494510797266,92.9075,85.1499650478363,0.5032394649107245,84.28
24,0.1928144423201823,93.3125,85.14599323272705,0.4755899313884445,85.01
25,0.18316921879784367,93.5375,85.11507153511047,0.47073368784747543,85.23
26,0.17614464514171735,93.78,85.11659860610962,0.42440700078312354,86.27
27,0.16342081561589394,94.22,85.12559580802917,0.4571370616366592,85.98
28,0.15983264012553822,94.42,85.03937911987305,0.4899249335255804,85.11
29,0.14584948697362465,95.0175,84.94824361801147,0.4627853422602521,85.97
30,0.13807063893721508,95.1975,84.90554618835449,0.4271620785510993,86.52
31,0.12599920513578497,95.635,84.8357264995575,0.5205629567933988,84.85
32,0.12680204968435316,95.5775,84.70503783226013,0.4742119550893578,86.19
33,0.11772634676351143,95.7575,84.78091406822205,0.43033447937120367,87.2
34,0.11145329665833006,96.135,84.80763339996338,0.4170297595047498,87.45
35,0.10312282211911945,96.415,84.76600766181946,0.4792071454509904,86.62
36,0.10203749872744083,96.4325,84.66769552230835,0.48861128690687916,86.52
37,0.09629675404379924,96.6375,84.54964399337769,0.4511575434781328,87.66
38,0.08622829668438092,97.0325,84.65551590919495,0.5110800683121138,86.08
39,0.0859468031924563,97.045,84.54186463356018,0.5135275025533724,85.91
40,0.08428679633968936,97.03,84.61480164527893,0.42515826677974267,87.92
41,0.07049987278878689,97.6775,84.66954207420349,0.44621128919003883,87.89
42,0.07463479765687887,97.3225,84.70413899421692,0.4422369031589242,87.98
43,0.06954510382320077,97.5025,84.67310070991516,0.44891916649251046,87.68
44,0.06879801895267094,97.5175,84.64081835746765,0.4647315810375576,87.78
45,0.06372426646931198,97.7525,84.6790657043457,0.43103453516960144,88.14
46,0.06562176619629605,97.6975,84.63001084327698,0.4654742271839818,87.55
47,0.056834587769303176,98.0425,84.61403703689575,0.46097194582601136,88.25
48,0.05875570941180848,97.945,84.65222406387329,0.44275554543054557,88.1
49,0.05193417045635918,98.225,84.55243134498596,0.4938956955565682,87.46
50,0.05753468451039574,98.0425,84.6730363368988,0.5034098545961743,87.63
51,0.053755850513308,98.105,84.54129266738892,0.485182838538025,87.44
52,0.05169508867441846,98.245,84.67163109779358,0.481413961022715,87.8
53,0.05171410200266412,98.2925,84.55802321434021,0.4445087779549104,88.57
54,0.04766610059173058,98.325,84.67829608917236,0.46287471320055706,88.23
55,0.04992144178456297,98.265,84.68373966217041,0.4514022111138211,88.51
56,0.04632124528824426,98.3325,84.57937431335449,0.50064771839335,87.72
57,0.03999708684684988,98.64,84.7339174747467,0.47413123540485963,88.37
58,0.04248526315918912,98.4975,84.67723631858826,0.49336276307136195,88.21
59,0.037021247323412006,98.7575,84.68548655509949,0.49563210844239103,88.01
60,0.039712142108526,98.665,84.56596517562866,0.47191461203973506,88.52
61,0.03820514162859549,98.7025,84.71631979942322,0.4731259913761405,88.1
62,0.04009443584282082,98.695,84.72730708122253,0.47660349139684366,88.28
63,0.03595726438366567,98.7725,84.71270895004272,0.49824099733105187,88.44
64,0.03332172585398364,98.8675,84.6743221282959,0.493986478523363,88.21
65,0.03848938516730937,98.645,84.75921630859375,0.49943628322474565,88.21
66,0.03925553396100196,98.6275,84.74831676483154,0.47443427194994464,88.91
67,0.03541650725885655,98.7625,84.7579870223999,0.4845863054447536,88.5
68,0.03345149295023693,98.8475,84.61115765571594,0.45635956148558027,88.45
69,0.0313865777414542,98.9625,84.72790551185608,0.4476896668725376,89.31
70,0.028609191793531847,98.9825,84.56506204605103,0.4782016043775255,88.79
71,0.03619911311530529,98.7625,84.60645508766174,0.4990615437302408,88.42
72,0.03873286070302129,98.67,84.70182847976685,0.49330700707586506,88.55
73,0.03119286539675757,98.95,84.57126712799072,0.47543643924254403,88.97
74,0.027361422404870033,99.0875,84.60714602470398,0.5263292988455748,88.15
75,0.030087135552901764,98.935,84.45914626121521,0.46159974174408974,89.11
76,0.02743848935498621,99.0825,84.43359160423279,0.5010813474655151,88.57
77,0.027917242595946756,99.0575,84.48515725135803,0.4854405815654163,89.12
78,0.028982229849930628,98.98,84.45475745201111,0.4719754400887067,89.12
79,0.02564025523301702,99.1425,84.43894028663635,0.4846257031718387,89.13
80,0.026843421855203498,99.0875,84.46018362045288,0.49642189299758477,88.33
81,0.02844610249552245,99.04,84.50405716896057,0.4647701731588267,88.75
82,0.029068498229518677,98.9875,84.39639115333557,0.4671494992850702,89.24
83,0.025150768110713068,99.135,84.48382949829102,0.49175705147694937,88.92
84,0.021416020359079274,99.285,84.65395522117615,0.4552587371649621,89.65
85,0.024986230734789287,99.1525,84.58949112892151,0.5081910981407648,88.72
