epoch,train_loss,train_acc,train_time,val_loss,val_acc
0,1.8255937487934344,33.13,26.46564292907715,1.6729369872733006,39.17
1,1.3889614427432466,49.0225,24.7994966506958,1.3299304956122289,51.04
2,1.1364752168472583,59.03,24.886810779571533,1.1164603406869913,60.22
3,0.9897399194324359,64.82,24.853078365325928,0.9824515611310548,65.86
4,0.8692904225172707,69.45,24.92744517326355,0.9998513354530817,65.33
5,0.7563173622369005,73.7225,24.96050238609314,0.9486440110810196,68.31
6,0.6782844305609743,76.285,24.90354323387146,0.9123749272732795,69.45
7,0.612131689969724,78.7725,24.94199824333191,0.7902010815053047,73.33
8,0.5713597275197696,80.065,24.89891219139099,0.6684361186963094,77.18
9,0.5417949879131378,81.3725,24.92032790184021,0.6130349794520608,79.12
10,0.5227451264477385,81.875,24.91626000404358,0.6729238342635239,77.65
11,0.5025369740141847,82.755,24.941519021987915,0.6402057220664206,78.2
12,0.48441867335154987,83.3325,24.925008296966553,0.611958974901634,79.99
13,0.478111988820207,83.71,24.904850006103516,0.661377552566649,77.27
14,0.46659623367336994,83.9475,24.930910348892212,0.6078038457073743,79.26
15,0.45100213553958807,84.4875,24.926748991012573,0.5907174431824986,79.74
16,0.44567960448348864,84.7875,24.88244605064392,0.5839800110346154,80.2
17,0.43144826962353705,85.105,24.925620794296265,0.6443022127392926,78.21
18,0.4209350740281157,85.4925,24.901909351348877,0.546375955584683,82.22
19,0.4199383814875691,85.5925,24.88734459877014,0.5106876420823834,82.61
20,0.40767756894754525,86.1025,24.886938333511353,0.5934981586812418,79.78
21,0.40217030829134076,86.3125,24.9669291973114,0.6044797538956509,79.77
22,0.40398831598865337,86.26,24.904003858566284,0.5113901575154896,83.09
23,0.39418376396639276,86.61,24.930319786071777,0.5743148813519297,80.91
24,0.3951276627878031,86.455,24.93219304084778,0.5330465649124942,82.34
25,0.38369205622627334,86.7925,24.902331352233887,0.6652683298799056,78.51
26,0.38268971352721937,86.9725,24.926249742507935,0.47866507346117043,83.68
27,0.3720117927359316,87.46,24.984230041503906,0.5410014673878875,81.6
28,0.3799988895464248,87.09,24.9388427734375,0.8778916729401939,73.23
29,0.37149689401300573,87.3225,24.95691680908203,0.7805717512022091,76.02
30,0.36986074413354403,87.415,24.88925313949585,0.5408290179469918,81.99
31,0.3640603823498034,87.54,24.97723913192749,0.6487074162386641,79.6
32,0.36288861311472265,87.7575,24.944118976593018,0.5566264198550696,81.28
33,0.3542785186070604,87.84,24.980735301971436,0.495420944087113,83.32
34,0.360055813488488,87.69,24.960359811782837,0.43810409722448906,85.07
35,0.3514229757622027,87.9975,24.95181632041931,0.5075534140761895,83.22
36,0.35365172987357496,88.0125,24.97519874572754,0.5328663753557809,82.26
37,0.3557047806323146,87.8225,24.959888696670532,0.7925950892363922,75.09
38,0.3418810211431485,88.34,24.9258713722229,0.5974976269504692,80.18
39,0.3512804496783418,88.0675,24.945460319519043,0.48227664186984676,83.99
40,0.34309326935880863,88.32,24.989954710006714,0.5838140381287925,80.95
41,0.3436155563916642,88.29,24.90226912498474,0.5585125594199458,81.86
42,0.3351569831276092,88.6675,24.889384746551514,0.6234864773629587,79.37
43,0.34388932214377405,88.175,24.932552576065063,0.5316860853116724,82.57
44,0.3405215272221702,88.2425,24.946160316467285,0.42897471898718725,85.84
45,0.33047712701387677,88.7775,24.993862867355347,0.5809003963500639,80.69
46,0.33529740757645127,88.5975,24.938145875930786,0.5094659717022618,83.41
47,0.33343299623495476,88.39,24.94771671295166,0.551939812264865,82.24
48,0.3350994671686008,88.495,24.908670663833618,0.6330454409876957,79.08
49,0.33923670102041753,88.415,24.927931308746338,0.5889307309555102,80.84
50,0.32713265755115606,88.82,24.900303840637207,0.5689197073254404,81.15
51,0.3301125375893169,88.505,24.89306879043579,0.4699967918516714,84.37
52,0.3259444876600759,88.905,24.885644912719727,0.4950577373368831,83.25
53,0.3300883894244703,88.7075,24.93411636352539,0.5912422202055967,80.97
54,0.3259189812520061,88.9925,24.89868187904358,0.4851516809644578,83.95
55,0.32595498583758603,88.815,24.93217897415161,0.621995392479474,80.67
56,0.3299366210501034,88.885,24.89064121246338,0.48188055429277543,83.75
57,0.3270668130808364,89.01,24.91221523284912,0.5100591544863544,83.11
58,0.32234108728913075,89.1575,24.900817155838013,0.5751511705449864,81.02
59,0.3188678099038883,89.0675,24.950855255126953,0.5169600184205212,83.07
60,0.31778465663663114,89.1925,24.925392389297485,0.5556150957753386,82.03
61,0.3168957647614586,89.24,24.96076011657715,0.46140436582927463,84.39
62,0.3141207851636143,89.2775,24.89335584640503,0.4795331355137161,84.73
63,0.3216394181735219,89.0675,24.888239860534668,0.4903114113626601,83.31
64,0.31859503615016754,89.24,24.876884698867798,0.5327422645273088,83.02
65,0.31195685324577477,89.425,24.95916986465454,0.5580218909661981,81.82
66,0.3170088843796581,89.31,24.930566787719727,0.515658589858043,82.74
67,0.31628286448149634,89.1325,24.941686630249023,0.4917388890362993,83.58
68,0.30918791018926295,89.44,24.927940845489502,0.4669203909137581,84.34
69,0.31438086872188425,89.1725,25.046417713165283,0.5391296246383763,82.23
70,0.30608830301049417,89.565,24.98287606239319,0.6159009948561464,80.29
71,0.31156064379519927,89.47,24.949424982070923,0.44892252585555936,85.28
72,0.3095796354376851,89.3625,24.97030520439148,0.5083954466294639,82.79
73,0.30772899062679215,89.525,25.000789403915405,0.4279820021194748,85.51
74,0.3083701572431543,89.43,24.925614595413208,0.4782157847775689,85.02
75,0.308461105433135,89.53,24.949183702468872,0.5789514746092543,80.94
76,0.30907559532898304,89.4725,24.91393256187439,0.4890144254210629,83.97
77,0.3028614202532144,89.7375,24.993700981140137,0.576760098903994,82.07
78,0.311824662140764,89.495,24.926917791366577,0.5591669729616069,81.37
79,0.3049303233480682,89.7475,24.929306030273438,0.553805484801908,81.73
80,0.3047512604976995,89.5075,24.90334987640381,0.536662839636018,82.53
81,0.3060047620782456,89.575,24.93591547012329,0.49736030720457247,83.5
82,0.30660830771389863,89.5825,24.93564248085022,0.504815059749386,83.28
