epoch,train_loss,train_acc,train_time,val_loss,val_acc
84,0.09816683603885075,96.75,25.334512948989868,0.4151713861317574,89.43
85,0.08955637902949755,97.1825,25.39465069770813,0.46696505893634843,87.95
86,0.09196100351861872,97.06,25.375158548355103,0.41067703483225426,89.12
87,0.09352423172717848,96.955,25.328149557113647,0.44824444040467465,88.96
88,0.09228354819883673,97.0575,25.350515604019165,0.41114074057793315,89.53
89,0.08305937678109819,97.2925,25.351887464523315,0.4249084900145101,89.62
90,0.09531773363475125,96.9325,25.338544130325317,0.3901014133721967,90.05
91,0.08790790771071713,97.1,25.37448477745056,0.41131170641017867,89.35
92,0.08191582763466401,97.27,25.367230892181396,0.38755349494233915,90.16
93,0.08709565620756331,97.28,25.360437154769897,0.42689852932868877,89.42
94,0.0963704979475647,97.025,25.373348474502563,0.45050419037100636,88.64
95,0.08616334546994144,97.1775,25.341556787490845,0.42081254569790033,89.77
96,0.08422544833790428,97.3025,25.372359037399292,0.4254998535955254,89.71
97,0.08417467829792168,97.26,25.35738754272461,0.4321101583257506,89.54
98,0.07868780123409086,97.4225,25.369201183319092,0.5526969349837001,87.38
99,0.08399578594802001,97.385,25.368095874786377,0.4641597495426106,89.05
