epoch,train_loss,train_acc,train_time,val_loss,val_acc
0,2.3361863716722677,18.89,29.079202890396118,1.957416092293172,24.35
1,1.8430866555284007,29.4875,28.03330898284912,1.7883394579344158,32.38
2,1.660857265368818,36.35,28.006761074066162,2.5684423718271376,25.06
3,1.5049471474303224,44.1775,27.995490312576294,1.752156817460362,38.82
4,1.3540495356050923,51.0025,27.956700086593628,1.8883641626261458,41.45
5,1.257009812056447,54.9525,27.964253902435303,1.4447001852566683,48.36
6,1.183618485165861,57.725,27.953001499176025,1.4526621812506566,46.16
7,1.114089354729881,60.5475,27.972445726394653,1.426662512972385,54.28
8,1.0512303967064562,63.2575,28.024357080459595,1.6949291395235666,49.14
9,1.0142599734635398,64.6625,27.969451904296875,1.1719393850881843,58.28
10,0.9561240216032766,66.945,28.018416166305542,1.1958810770058934,58.33
11,0.9311021600668423,67.9,28.03206968307495,1.2751097120816195,58.45
12,0.8975194277473912,69.4375,27.969269514083862,1.095231446284282,62.08
13,0.8696603169456457,70.5875,28.062517881393433,1.0842142504981802,63.16
14,0.8430557047216275,71.575,28.002628803253174,1.1090418922750256,64.45
15,0.8042561575627556,72.7275,28.0061354637146,0.998951290981679,66.01
16,0.796461361475265,73.19,27.985223531723022,0.874083352239826,69.91
17,0.7682423455456194,74.1375,28.03484034538269,1.2314022651201562,61.97
18,0.750323079359798,74.815,28.022863626480103,1.0118987130213388,66.88
19,0.7216321906913965,75.9775,28.024002075195312,0.8679217605651179,71.48
20,0.7169431111873529,75.995,27.99850606918335,1.064771826508679,67.49
21,0.6924683333585818,76.78,28.055259704589844,1.0531768036794058,66.98
22,0.6862872333381884,77.0475,28.03770661354065,0.7325946839549874,75.89
23,0.6823375013689644,77.31,28.02744483947754,0.7996374119686175,72.76
24,0.6570179633820019,77.9475,27.999011754989624,0.9984894326970547,68.99
25,0.6519063212239323,78.265,28.00885319709778,0.9231990590880189,71.02
26,0.6334912886444372,78.725,28.009957313537598,0.6979797693747508,76.94
